job_id,model_name,helical,extended,ppii,difficulty
8p43_P,af3,3.9032142162323,2.438876152038574,1.9135562181472778,Easy
8p6i_A,af3,4.255636692047119,1.9975247383117676,1.3438360691070557,Easy
8p9o_P,af3,2.941056728363037,5.087601661682129,4.190653324127197,Easy
8p9r_C,af3,4.610080242156982,1.4192315340042114,1.41854989528656,Easy
8p9w_B,af3,0.2403637170791626,5.807102203369141,4.943811416625977,Easy
8p9x_B,af3,0.18898986279964447,5.928333759307861,5.06530237197876,Easy
8pef_B,af3,5.765313148498535,2.320218086242676,1.9596574306488037,Easy
8pii_B,af3,4.876884460449219,1.8743001222610474,1.6573772430419922,Easy
8pjg_C,af3,6.190383434295654,1.8080204725265503,0.6869599223136902,Easy
8pku_P,af3,4.023902416229248,5.252861499786377,4.560851573944092,Medium
8pkv_P,af3,4.082571506500244,5.345353603363037,4.6594390869140625,Medium
8pn5_I,af3,5.292914867401123,2.148967742919922,1.3424108028411865,Easy
8pwe_B,af3,0.20049281418323517,5.821095943450928,4.954934597015381,Easy
8pwf_B,af3,0.2278977781534195,5.25276517868042,4.4981369972229,Easy
8pwm_B,af3,0.19807061553001404,5.753146648406982,4.893628120422363,Easy
8pxx_B,af3,6.906680583953857,7.4988603591918945,5.462496280670166,Medium
8pz6_B,af3,0.1950531154870987,6.001264572143555,5.124454021453857,Easy
8pz7_B,af3,0.25249019265174866,5.76528787612915,4.8962225914001465,Easy
8pz8_B,af3,0.20635353028774261,5.361678600311279,4.596053600311279,Easy
8pz9_B,af3,0.2552427649497986,5.549403190612793,4.7905144691467285,Easy
8pzb_B,af3,0.24182958900928497,5.816255569458008,4.9435248374938965,Easy
8q1h_C,af3,5.790475368499756,11.822150230407715,10.441539764404297,Difficult
8q1q_D,af3,4.008305549621582,9.794458389282227,8.793195724487305,Difficult
8q1r_E,af3,3.642727851867676,4.159523010253906,3.5980796813964844,Easy
8q26_E,af3,3.9645137786865234,1.0970696210861206,1.6023576259613037,Easy
8q2z_C,af3,3.921926975250244,1.0222634077072144,1.6783983707427979,Easy
8q3s_C,af3,3.9710562229156494,1.031774640083313,1.5533030033111572,Easy
8q3t_C,af3,4.819439888000488,2.188544511795044,2.1712563037872314,Easy
8q5p_B,af3,5.488596439361572,1.8951337337493896,1.4525827169418335,Easy
8q5s_B,af3,5.063714027404785,9.836116790771484,8.160116195678711,Difficult
8q6d_B,af3,5.057863712310791,9.822223663330078,8.146082878112793,Difficult
8q6e_B,af3,4.934241771697998,9.346964836120605,7.799854278564453,Difficult
8q7i_P,af3,3.6275792121887207,4.602095603942871,3.6437103748321533,Easy
8q7k_C,af3,4.381007671356201,1.7014455795288086,1.4119961261749268,Easy
8qlg_C,af3,2.804729700088501,1.7670189142227173,0.29570963978767395,Easy
8qlk_B,af3,3.0096092224121094,4.363178730010986,3.5890958309173584,Easy
8qlm_C,af3,4.007664203643799,6.4686970710754395,5.701422214508057,Medium
8qlv_B,af3,4.2116899490356445,5.233164310455322,4.6008758544921875,Medium
8qm0_E,af3,4.1636881828308105,3.71822190284729,3.3060460090637207,Easy
8qxw_B,af3,3.7232275009155273,3.188911199569702,1.464081048965454,Easy
8r10_C,af3,4.216558933258057,1.6261810064315796,1.4846097230911255,Easy
8r18_C,af3,5.046376705169678,1.592695713043213,1.4647170305252075,Easy
8r1n_C,af3,4.268132209777832,1.4382177591323853,1.3873331546783447,Easy
8r1p_C,af3,4.233818531036377,1.6162186861038208,1.428910255432129,Easy
8r1t_D,af3,4.60944128036499,1.5368406772613525,1.3721208572387695,Easy
8ral_C,af3,6.354373455047607,2.0589075088500977,1.8269798755645752,Easy
8rbu_C,af3,4.160610198974609,2.835385322570801,2.4284729957580566,Easy
8rbv_C,af3,3.9267232418060303,2.577346086502075,2.1162028312683105,Easy
8rcv_C,af3,3.9869165420532227,3.9599456787109375,3.3471102714538574,Easy
8ref_C,af3,3.6567811965942383,4.010612487792969,3.3961498737335205,Easy
8rhq_G,af3,4.2820258140563965,2.8534979820251465,2.4815878868103027,Easy
8rlt_C,af3,3.7894794940948486,2.785871744155884,2.394463300704956,Easy
8rlu_C,af3,3.8375935554504395,2.624986171722412,2.2369539737701416,Easy
8rlv_C,af3,3.782823085784912,2.8012583255767822,2.3935141563415527,Easy
8rmo_F,af3,0.8571746349334717,3.2726552486419678,2.8557825088500977,Easy
8rng_C,af3,4.071816444396973,1.513024091720581,0.9007704257965088,Easy
8rnh_C,af3,3.960455894470215,1.2060242891311646,1.2894481420516968,Easy
8roo_B,af3,3.9676451683044434,1.5662912130355835,0.9910814166069031,Easy
8rop_C,af3,4.004118919372559,1.4714263677597046,0.627754271030426,Easy
8rte_D,af3,2.8784964084625244,0.9684767127037048,0.27575114369392395,Easy
8ru3_P,af3,0.21891793608665466,7.006422996520996,5.934629917144775,Easy
8rxb_B,af3,3.641489028930664,1.5185519456863403,1.1127814054489136,Easy
8rym_C,af3,4.0557451248168945,2.7577881813049316,2.3701817989349365,Easy
8ryn_C,af3,4.097565174102783,2.6419692039489746,2.268719434738159,Easy
8ryo_C,af3,4.047705173492432,2.7703158855438232,2.3821632862091064,Easy
8ryp_C,af3,4.1162896156311035,2.6718969345092773,2.3322689533233643,Easy
8ryq_C,af3,4.069758415222168,2.4037554264068604,2.2299652099609375,Easy
8s6n_C,af3,3.479290008544922,1.0005416870117188,1.1121567487716675,Easy
8s6o_B,af3,3.395275592803955,0.9883344769477844,1.0701347589492798,Easy
8s6u_C,af3,5.419800758361816,5.39585018157959,4.446399688720703,Medium
8s8o_C,af3,0.8905829191207886,17.632322311401367,14.990531921386719,Easy
8sao_A,af3,0.7388812899589539,6.876181125640869,5.657215595245361,Easy
8sbk_C,af3,4.07425594329834,2.4476215839385986,2.1956393718719482,Easy
8sbl_C,af3,3.9851367473602295,2.5429863929748535,2.232985258102417,Easy
8sf8_B,af3,4.620055198669434,10.869351387023926,9.173829078674316,Difficult
8sgf_Z,af3,1.5241628885269165,3.136780023574829,2.9192748069763184,Easy
8sm5_B,af3,0.4537886381149292,10.236370086669922,8.571892738342285,Easy
8smo_B,af3,7.111047267913818,14.856843948364258,7.090549468994141,Difficult
8sr6_B,af3,6.102567672729492,9.444574356079102,8.025566101074219,Difficult
8sud_B,af3,3.7618234157562256,3.4064671993255615,2.8579585552215576,Easy
8suv_I,af3,3.416958808898926,3.0092997550964355,2.5739798545837402,Easy
8sz2_P,af3,2.637317657470703,1.1449168920516968,0.7039355039596558,Easy
8t0p_C,af3,0.3651173710823059,10.082059860229492,8.431048393249512,Easy
8t2n_D,af3,7.811122417449951,3.9511685371398926,3.3676884174346924,Easy
8t31_B,af3,4.948102951049805,1.7205592393875122,1.201684832572937,Easy
8t32_B,af3,4.5813398361206055,1.5762618780136108,1.2623014450073242,Easy
8t33_B,af3,4.025224208831787,1.2654615640640259,1.1511225700378418,Easy
8t51_E,af3,3.4079737663269043,7.8637566566467285,6.240084171295166,Easy
8t59_E,af3,3.037921667098999,7.907989501953125,6.090312480926514,Easy
8t5e_B,af3,0.5044010877609253,12.290969848632812,10.235302925109863,Easy
8t5p_G,af3,2.9606921672821045,1.0693565607070923,0.28627875447273254,Easy
8t5q_G,af3,2.8844399452209473,1.0405300855636597,0.32291242480278015,Easy
8t8g_B,af3,2.5041964054107666,1.5402657985687256,0.9686893224716187,Easy
8t8s_C,af3,6.024963855743408,7.019375801086426,6.023618698120117,Medium
8tbv_C,af3,3.91929292678833,3.067497491836548,2.7152881622314453,Easy
8tbw_C,af3,4.0153422355651855,2.999264717102051,2.684213876724243,Easy
8tdx_E,af3,3.639029026031494,0.6989072561264038,2.0169553756713867,Easy
8tee_C,af3,4.952181339263916,1.4141793251037598,1.7249467372894287,Easy
8tfu_C,af3,3.5515217781066895,5.961099147796631,5.219653129577637,Easy
8tg7_C,af3,3.5787856578826904,5.992748737335205,5.257768154144287,Easy
8tg8_B,af3,3.607191801071167,6.130444526672363,5.386119842529297,Easy
8tgc_C,af3,3.5925378799438477,6.0181684494018555,5.2881340980529785,Easy
8tgp_B,af3,2.5066986083984375,1.55476713180542,1.083160161972046,Easy
8th1_H,af3,5.258575439453125,5.214880466461182,4.37216329574585,Medium
8th5_N,af3,4.050053596496582,3.315465211868286,2.4105663299560547,Easy
8th6_E,af3,6.019938945770264,14.151931762695312,12.6376314163208,Difficult
8th7_C,af3,6.1997599601745605,7.1242218017578125,6.125603199005127,Medium
8ti7_H,af3,4.667632579803467,2.9798502922058105,2.437786817550659,Easy
8tmz_A,af3,0.19754861295223236,8.296161651611328,6.9593119621276855,Easy
8toq_E,af3,4.160793304443359,5.664924144744873,4.441542148590088,Medium
8tor_E,af3,4.350451469421387,4.88470458984375,4.154933929443359,Medium
8tos_E,af3,6.205908298492432,11.206916809082031,10.257894515991211,Difficult
8tot_C,af3,4.382151126861572,4.875070095062256,4.138057708740234,Medium
8tq9_P,af3,3.763911008834839,3.6837210655212402,3.105185031890869,Easy
8tqa_P,af3,4.038392543792725,1.144645094871521,1.0230499505996704,Easy
8tuq_B,af3,5.326341152191162,8.487295150756836,6.758052825927734,Difficult
8tut_B,af3,3.8341150283813477,3.2657313346862793,2.816108465194702,Easy
8tuv_B,af3,2.7845170497894287,0.90006023645401,0.6188815236091614,Easy
8tx8_C,af3,4.213656902313232,4.539715766906738,3.72613263130188,Medium
8u1z_B,af3,4.117755889892578,2.386202573776245,1.303313970565796,Easy
8u26_S,af3,4.188915252685547,2.1042821407318115,1.811142921447754,Easy
8u2m_D,af3,2.4383604526519775,1.480156660079956,1.2985252141952515,Easy
8u2y_A,af3,4.165406227111816,1.3281519412994385,1.4662950038909912,Easy
8u77_B,af3,5.82541561126709,1.2854862213134766,1.4677516222000122,Easy
8u9g_C,af3,4.046943187713623,2.970484972000122,2.677091121673584,Easy
8ui6_B,af3,3.2163515090942383,1.5339646339416504,0.9842333793640137,Easy
8ujh_C,af3,3.632979154586792,1.4924381971359253,0.6120671629905701,Easy
8umo_P,af3,3.984304904937744,2.403785467147827,1.9777894020080566,Easy
8v5y_C,af3,3.0687530040740967,1.6800768375396729,0.9270179867744446,Easy
8v8e_C,af3,4.144777774810791,2.1805198192596436,1.9680687189102173,Easy
8vcx_C,af3,6.629547595977783,2.887251615524292,2.2934796810150146,Easy
8vcy_C,af3,6.481422424316406,2.9017961025238037,2.173536539077759,Easy
8vd2_C,af3,6.41803503036499,2.692497491836548,2.251645803451538,Easy
8vdd_C,af3,6.612882614135742,2.6467761993408203,2.186890125274658,Easy
8vgc_P,af3,5.090386390686035,1.5868350267410278,1.6581768989562988,Easy
8vgd_P,af3,4.686838150024414,1.3262044191360474,1.333620309829712,Easy
8vjp_B,af3,0.22792662680149078,7.402103900909424,6.244146347045898,Easy
8vju_C,af3,3.347395181655884,1.7108157873153687,1.310086965560913,Easy
8vjx_C,af3,3.3064708709716797,1.340312123298645,0.922368049621582,Easy
8vjy_B,af3,3.452322483062744,1.8133238554000854,1.4698457717895508,Easy
8vkz_E,af3,0.16162224113941193,5.95107889175415,5.117507457733154,Easy
8vmf_B,af3,0.36301741003990173,10.882468223571777,9.106951713562012,Easy
8vpr_B,af3,3.4076530933380127,0.8337305188179016,1.1026939153671265,Easy
8vsj_P,af3,6.2020416259765625,1.3439748287200928,1.2274998426437378,Easy
8vy8_C,af3,6.088237285614014,10.893980026245117,9.906323432922363,Difficult
8w6a_H,af3,10.130459785461426,22.65831184387207,20.210670471191406,Difficult
8w6l_C,af3,4.198287487030029,2.9841268062591553,2.6887218952178955,Easy
8wee_B,af3,4.852646827697754,2.04069185256958,1.0313481092453003,Easy
8wef_C,af3,2.3556978702545166,1.222723364830017,0.16177818179130554,Easy
8wg8_E,af3,5.118025302886963,5.184514999389648,3.730875015258789,Medium
8wul_K,af3,3.9129514694213867,1.69755220413208,1.921688437461853,Easy
8wxq_C,af3,3.2652626037597656,5.908654689788818,5.135087013244629,Easy
8wxr_C,af3,3.0884287357330322,5.21514368057251,4.506664276123047,Easy
8wxt_C,af3,2.5608303546905518,4.872446060180664,4.171953201293945,Easy
8wxu_D,af3,2.7692434787750244,4.86848258972168,4.158281326293945,Easy
8wxv_B,af3,0.6050588488578796,4.633833408355713,4.037564277648926,Easy
8wxw_P,af3,2.086819648742676,2.424302339553833,2.1069862842559814,Easy
8wxx_C,af3,3.01894474029541,5.333602428436279,4.530231952667236,Easy
8wxz_P,af3,2.6852734088897705,0.9774600267410278,2.336644172668457,Easy
8x8a_B,af3,5.192872524261475,4.776554584503174,3.8888232707977295,Medium
8y74_C,af3,4.104167461395264,2.6285245418548584,1.0112773180007935,Easy
8yhz_P,af3,2.3907406330108643,5.602144718170166,4.767579555511475,Easy
8ym2_B,af3,4.054406642913818,1.0300801992416382,1.3291840553283691,Easy
8zps_L,af3,6.158881664276123,10.666085243225098,8.388177871704102,Difficult
8zpt_L,af3,5.602038860321045,9.70036792755127,7.836787700653076,Difficult
9atn_B,af3,0.8675614595413208,11.151385307312012,9.35588550567627,Easy
9ax9_C,af3,3.0104260444641113,1.1351264715194702,0.7618886828422546,Easy
9c66_B,af3,2.8843719959259033,1.2412562370300293,0.26296037435531616,Easy
9ck0_B,af3,0.22015684843063354,6.215646266937256,5.283045291900635,Easy
9cwn_B,af3,0.2688370943069458,5.295468807220459,4.449522018432617,Easy
9dw6_C,af3,3.749577045440674,4.191861152648926,3.768754005432129,Easy
9eyr_B,af3,0.19200406968593597,5.671746730804443,4.8221235275268555,Easy
9ez1_B,af3,0.20921561121940613,5.852288722991943,4.981001377105713,Easy
9ez2_B,af3,0.2113528549671173,5.834578514099121,4.96343994140625,Easy
9f7w_B,af3,2.650855302810669,6.570054531097412,5.439922332763672,Easy
9f7x_B,af3,0.16390888392925262,5.92689323425293,4.998101711273193,Easy
9fj4_B,af3,0.37062308192253113,11.520000457763672,9.690093994140625,Easy
9g13_B,af3,6.172168731689453,1.4917123317718506,1.4306751489639282,Easy
9gag_B,af3,3.450681209564209,4.518169403076172,3.946969509124756,Easy
8j4g_C,af3,3.975558042526245,2.841252088546753,2.510058641433716,Easy
8jqt_C,af3,4.026971817016602,2.939919948577881,2.384256601333618,Easy
8kb0_C,af3,3.9921979904174805,2.8202691078186035,2.4992504119873047,Easy
8kb1_C,af3,4.069300174713135,2.552381753921509,2.132397174835205,Easy
8kcv_C,af3,3.8805551528930664,2.8936054706573486,2.3427984714508057,Easy
8ttt_B,af3,0.6741955876350403,4.046070575714111,3.593855857849121,Easy
8ttu_B,af3,2.497467517852783,3.128307342529297,2.7338132858276367,Easy
8u51_B,af3,3.7166080474853516,2.4751434326171875,1.8073298931121826,Easy
8w5z_B,af3,2.66987943649292,2.8684113025665283,2.4875786304473877,Easy
8wo9_C,af3,3.9194388389587402,2.6483154296875,1.9534870386123657,Easy
8gjf_D,af3,3.567164182662964,5.484755516052246,4.396812915802002,Easy
8skj_E,af3,4.610667705535889,4.3455047607421875,3.461038112640381,Medium
8tq7_P,af3,3.836423397064209,3.7074456214904785,3.1371872425079346,Easy
8tq8_P,af3,3.722634792327881,3.693448066711426,3.1184818744659424,Easy
8v9q_F,af3,5.527415752410889,5.624942779541016,4.579967975616455,Medium
8wte_J,af3,3.875349760055542,1.755189299583435,1.9747662544250488,Easy
